Respondent,duration,code,priorQ1,updatedQ1,priorQ2,updatedQ2,priorQ3,updatedQ3,priorQ4,updatedQ4,priorQ5,updatedQ5,priorQ6,updatedQ6,priorQ7,updatedQ7,priorQ8,updatedQ8 ,priorQ9,updatedQ9,priorQ10,updatedQ10 ,Advice1,Advice2,Advice3,Advice4,Advice5,Advice6,Advice7,Advice8,Advice9,Advice10,True1,True2,True3,True4,True5,True6,True7,True8,True9,True10,SlNoQ1,SlNoQ2,SlNoQ3,SlNoQ4,SlNoQ5,SlNoQ6,SlNoQ7,SlNoQ8,SlNoQ9,SlNoQ10
761,414,3357,66,67,77,80,33,30,50,53,55,55,10,11,19,25,14,13,69,71,7,8,68,88,16,54,54,12,25,12,72,8,69,98,24,52,51,12,18,11,70,6,69,198,124,52,151,12,118,111,170,6
762,478,3402,41,41,5,5,59,60,39,32,70,68,42,37,87,87,12,12,86,85,46,46,41,5,62,26,67,32,87,12,84,45,36,4,61,23,64,26,94,12,93,44,36,104,61,123,64,126,94,12,193,44
763,616,3034,74,73,56,58,52,53,36,40,70,71,84,85,47,49,52,53,37,36,68,69,71,59,51,49,73,86,52,54,34,67,69,55,49,43,77,88,45,51,28,63,169,155,149,143,77,88,145,51,28,163
764,574,3457,51,50,27,16,53,50,26,21,60,61,37,41,7,6,2,5,35,34,23,21,50,14,50,19,62,41,5,5,34,19,44,13,42,17,61,36,4,4,30,22,144,113,42,17,61,36,104,4,130,22
765,373,3240,8,9,24,24,6,8,78,78,91,90,40,44,52,60,3,4,28,32,29,29,12,26,10,81,87,47,64,5,43,34,13,22,10,92,95,45,58,4,34,28,13,122,10,92,95,45,158,104,34,128
766,507,3006,72,69,22,20,8,8,11,13,17,17,80,80,79,79,15,16,18,15,30,48,61,19,9,14,19,77,79,19,12,51,57,22,7,12,17,85,83,17,11,49,57,22,7,112,17,85,83,117,111,149
767,301,3151,35,36,22,22,35,38,23,23,52,52,60,61,65,60,58,56,28,28,87,87,44,25,43,27,53,67,59,51,28,87,39,23,36,25,46,65,54,49,26,97,139,23,136,125,146,65,154,149,26,197
768,349,3485,23,20,55,58,75,75,16,17,83,85,53,53,13,12,60,64,12,12,34,37,12,65,75,19,87,54,10,71,9,49,11,67,76,17,96,50,9,74,6,43,111,67,176,17,196,150,109,74,106,143
769,189,3195,75,76,3,3,30,42,40,51,5,5,60,65,65,54,80,95,35,32,24,25,76,3,42,51,5,65,54,95,32,25,85,2,32,48,4,67,51,95,25,18,185,2,132,48,4,67,151,195,25,118
770,409,3436,11,13,48,48,64,69,4,6,38,34,46,50,54,54,72,79,64,57,72,76,14,50,72,7,32,52,53,80,54,77,14,41,70,5,30,45,48,86,51,84,14,141,170,105,30,145,148,186,151,84
771,683,3074,50,53,33,20,35,35,2,2,43,51,77,77,6,10,2,3,32,29,8,8,53,19,37,2,50,78,10,3,22,8,46,17,33,1,41,88,8,2,20,6,146,117,33,101,141,188,8,102,120,6
772,352,3414,34,34,65,63,80,80,16,16,90,90,85,82,92,90,42,44,92,92,67,65,34,59,77,14,87,78,86,47,87,61,28,57,79,13,97,88,100,45,99,57,28,157,179,113,197,188,200,45,99,57
773,437,3494,48,49,32,32,15,14,25,25,85,85,50,51,70,65,70,67,70,70,45,47,63,16,12,25,86,53,61,60,74,52,55,24,11,23,89,48,57,60,70,54,55,124,111,23,189,148,57,60,70,54
774,421,3393,90,80,35,35,30,20,30,45,75,75,70,75,60,60,27,30,80,80,40,50,77,34,16,49,74,79,62,34,79,53,84,30,24,43,77,82,61,29,82,48,84,130,124,143,177,82,61,129,182,148
775,1319,3416,8,9,80,80,27,30,37,35,33,32,46,48,53,55,70,70,27,25,80,80,10,82,43,32,30,52,61,73,22,84,10,99,34,31,24,45,64,76,21,93,10,199,134,31,24,145,164,76,21,193
776,1243,3420,62,62,83,83,32,38,95,85,44,33,29,29,32,41,33,25,81,73,26,29,64,81,49,86,32,31,44,16,71,32,58,78,43,89,30,29,39,24,74,31,58,78,143,189,30,29,139,124,74,31
777,347,3442,87,87,42,42,36,36,24,24,62,62,74,74,35,31,40,38,29,29,50,50,95,48,49,15,71,76,32,36,21,50,95,38,35,14,68,79,30,38,19,44,195,138,135,114,68,79,30,38,19,144
778,593,3474,33,33,48,50,55,60,50,50,78,78,87,85,53,65,90,90,75,75,78,80,32,51,67,51,77,79,69,77,76,82,26,46,65,48,86,82,63,85,80,99,126,46,65,48,86,182,63,85,80,199
779,417,3295,6,6,53,54,44,50,58,56,8,8,77,76,78,73,6,7,33,34,58,63,7,54,52,52,10,73,68,9,37,64,5,51,45,50,9,77,62,7,33,58,5,151,145,50,109,77,162,107,33,158
780,384,3416,8,8,82,85,34,33,35,35,30,30,50,48,62,60,75,75,35,30,78,78,10,82,43,32,30,52,61,73,22,84,10,99,34,31,24,45,64,76,21,93,10,199,134,31,24,145,164,76,21,193
781,441,3491,26,26,5,5,30,30,47,47,21,19,41,41,53,52,28,28,80,80,32,35,26,7,16,57,17,43,51,34,79,44,22,5,16,53,15,37,49,28,84,41,122,105,116,53,15,137,149,28,184,41
782,730,3201,63,63,34,32,55,55,19,19,2,2,82,82,48,48,30,31,83,80,68,70,65,31,57,19,2,81,51,32,79,74,66,29,53,17,1,91,49,31,82,70,166,29,53,17,101,191,149,31,182,70
783,1713,3289,55,54,76,76,81,80,65,68,69,70,59,61,26,23,38,43,21,19,49,51,51,79,77,69,73,65,22,43,17,51,46,84,85,63,71,65,21,34,15,47,46,184,85,63,171,165,21,34,15,47
784,444,3265,34,36,56,56,63,63,48,48,38,40,94,95,88,88,59,54,7,8,73,73,44,53,63,48,44,88,87,52,9,77,40,48,55,38,41,98,96,45,6,66,40,148,55,138,41,198,96,145,106,66
785,496,3498,7,8,57,55,35,33,52,52,85,85,18,25,10,10,72,70,12,12,82,80,9,53,32,51,86,27,10,67,13,77,7,46,30,47,100,21,9,65,11,86,107,146,30,47,200,121,9,65,11,86
786,384,3427,60,61,51,42,35,38,40,41,70,78,58,56,78,79,30,32,29,25,68,70,64,34,44,43,85,54,82,34,19,73,58,30,41,37,98,49,99,28,17,71,158,130,41,37,98,49,199,128,117,171
787,391,3406,37,38,13,12,92,95,22,23,10,10,19,19,42,42,85,85,88,85,85,86,44,12,95,27,10,19,43,87,77,86,40,12,95,25,10,17,36,97,85,90,40,12,195,125,10,17,136,97,85,190
788,545,3307,88,86,90,84,49,54,82,81,71,70,92,92,75,76,81,83,78,80,47,48,87,79,62,79,73,87,77,82,87,55,97,83,56,81,76,99,79,99,93,53,197,83,156,181,76,99,179,199,93,153
789,773,3433,34,45,38,40,28,28,25,27,63,65,63,61,30,30,12,11,18,20,68,72,50,47,28,30,77,59,31,10,25,77,42,45,26,24,86,55,27,10,18,66,142,45,26,24,86,155,27,110,118,66
790,1027,3179,31,23,37,32,20,20,8,7,59,59,89,61,65,78,53,47,37,38,89,76,26,33,22,9,64,60,81,44,43,75,22,27,20,7,59,52,91,40,36,76,122,127,120,7,59,152,91,40,136,176
791,1036,3297,50,45,6,7,17,17,78,85,50,48,49,49,78,85,75,75,70,67,68,75,34,9,14,87,45,60,87,74,64,77,29,7,12,94,44,52,96,70,58,86,129,7,112,194,44,152,196,70,158,86
792,334,3116,86,87,71,67,70,76,73,76,38,36,53,53,79,79,14,12,24,25,29,28,87,61,87,77,34,51,78,11,26,27,94,57,96,79,31,46,88,8,22,25,94,57,96,179,131,46,188,108,122,125
793,495,3404,6,6,36,42,79,82,69,70,24,32,16,16,15,14,49,55,13,13,54,57,7,50,86,72,49,16,14,69,12,61,5,41,90,72,35,16,12,63,13,64,105,141,90,172,135,16,112,63,13,164
794,362,3260,32,32,85,85,56,56,27,27,42,42,36,36,53,53,8,8,70,70,72,70,42,86,34,22,31,28,54,10,60,73,32,90,28,20,29,26,51,10,52,76,132,90,128,20,29,26,51,110,152,76
795,636,3244,37,37,56,69,65,65,75,74,82,83,28,28,67,69,32,32,71,72,23,20,35,71,65,72,85,30,76,31,77,12,35,68,66,74,98,24,85,29,87,11,35,68,166,174,98,24,185,29,87,111
796,565,3500,37,40,52,56,10,10,87,83,14,13,43,43,51,53,72,72,56,54,18,19,45,63,10,77,12,43,62,73,53,21,43,55,9,85,11,37,61,73,48,19,43,55,9,85,111,37,61,73,148,19
797,427,3404,7,7,42,46,78,80,76,75,34,48,16,16,14,14,74,71,9,10,67,61,7,50,86,72,49,16,14,69,12,61,5,41,90,72,35,16,12,63,13,64,105,141,90,172,135,16,112,63,13,164
798,327,3360,41,41,78,85,38,48,62,68,40,39,82,85,12,12,60,65,50,52,82,80,41,87,50,71,38,87,12,68,53,78,36,94,42,69,32,97,13,69,46,88,36,194,42,169,32,97,13,69,146,188
799,409,3002,47,57,4,4,57,57,35,26,10,10,60,60,90,90,80,80,60,50,70,71,63,3,52,25,9,60,78,74,50,73,68,3,45,19,6,60,89,81,44,77,168,3,145,119,106,160,89,81,144,77
800,356,3232,95,92,42,47,38,42,20,20,56,58,97,98,23,23,31,31,82,78,17,17,88,54,50,21,66,86,32,34,74,17,100,50,41,15,56,89,26,29,81,15,100,150,141,115,56,189,126,129,81,15
801,249,3309,50,50,62,62,41,41,13,13,34,34,67,67,76,76,68,73,42,38,11,11,54,61,32,12,34,72,81,81,34,10,51,57,31,12,28,71,78,92,31,9,151,57,31,12,28,71,78,92,131,9
802,429,3466,67,69,80,85,76,75,38,30,82,77,50,50,14,13,81,80,57,55,87,86,71,87,73,25,74,52,12,79,52,82,68,96,77,23,80,45,12,83,50,99,68,196,77,23,180,145,12,83,50,199
803,620,3299,23,20,65,67,65,70,50,53,48,45,73,75,30,40,17,15,5,6,60,65,19,71,74,54,45,76,44,14,7,66,17,74,81,50,44,79,40,12,5,72,17,74,81,150,44,79,40,112,5,72
804,403,3233,69,71,83,85,74,74,4,3,46,50,80,86,87,83,48,48,78,78,23,24,77,86,74,3,52,88,80,51,79,26,66,90,70,3,54,100,87,48,82,23,66,90,70,3,54,100,187,48,82,123
805,419,3016,21,24,19,19,14,14,72,67,73,72,25,25,62,60,63,62,67,65,23,25,27,19,14,61,71,26,54,60,64,25,25,22,12,57,74,23,51,60,59,23,125,22,112,57,74,123,151,160,59,23
806,328,3092,6,6,8,8,34,33,12,12,41,40,68,67,84,85,43,45,47,48,77,77,5,8,31,11,37,64,87,47,50,77,4,6,27,8,33,59,97,45,41,84,104,6,27,108,33,159,197,45,141,84
807,241,3246,88,88,74,68,59,64,87,92,60,80,26,25,50,55,2,3,45,35,42,52,86,65,65,84,81,25,54,3,34,52,100,67,65,93,91,18,49,2,30,45,200,67,165,193,91,118,49,2,130,145
808,769,3239,88,87,90,89,36,25,62,62,61,65,64,63,59,55,82,78,5,4,86,87,87,87,18,61,68,60,51,77,3,87,97,94,18,57,61,52,46,84,2,97,197,94,18,57,161,152,46,84,102,97
809,507,3259,67,65,30,32,62,62,23,23,50,55,65,68,52,55,28,30,5,5,47,48,74,34,60,21,65,77,68,32,5,51,81,29,60,19,65,87,62,26,4,46,81,129,60,19,165,87,162,126,4,46
810,311,3076,78,77,31,28,77,75,76,75,69,73,33,33,7,8,78,75,25,25,81,79,73,22,73,73,88,32,10,72,25,76,77,20,75,71,100,30,8,72,19,85,77,20,75,171,100,30,8,172,119,185
811,1359,3056,60,61,7,7,76,85,83,73,72,71,55,59,18,18,85,84,60,66,65,75,61,7,87,71,71,60,17,86,67,79,64,5,93,73,69,52,15,90,63,84,164,5,93,173,169,152,15,190,163,184
812,457,3109,50,50,37,37,63,63,80,80,47,47,83,83,12,12,30,30,77,77,5,5,62,54,65,77,64,88,13,38,74,5,56,50,67,85,58,100,11,32,70,4,156,150,67,85,58,100,11,32,70,104
813,299,3162,42,45,83,85,85,82,88,88,14,10,53,70,39,35,54,60,67,75,86,80,47,86,78,87,9,72,34,64,77,78,45,89,88,99,6,70,30,59,66,78,45,189,188,99,106,170,130,159,66,178
814,586,3358,74,77,7,8,75,72,30,33,45,51,38,36,82,80,3,4,75,72,2,3,75,8,71,34,50,36,81,3,71,3,76,6,74,28,42,38,92,2,68,2,176,6,74,128,142,38,92,102,68,2
815,531,3419,38,36,34,33,45,44,32,38,23,21,41,38,44,41,87,84,59,57,89,86,34,31,44,42,16,34,37,77,54,78,28,29,41,32,16,31,33,85,52,89,128,29,41,132,116,131,33,85,52,89
816,1042,3011,55,55,87,87,77,77,54,54,68,68,56,56,78,78,28,28,74,74,66,66,54,77,81,48,69,55,73,28,66,64,50,85,91,40,63,53,77,26,56,59,150,85,91,140,63,153,77,26,56,59
817,526,3276,30,24,30,30,79,77,41,45,24,24,45,46,81,80,46,46,53,55,83,83,16,51,75,52,22,56,74,63,68,86,24,47,76,54,20,62,80,55,61,89,124,147,176,54,20,62,180,55,161,189
818,708,3135,93,91,95,89,79,82,21,24,65,67,79,80,88,81,49,54,8,9,49,51,87,82,87,27,71,80,74,60,10,54,93,99,97,25,68,86,80,52,9,51,93,199,97,125,68,186,180,152,9,151
819,296,3391,65,64,83,83,75,76,41,42,9,9,29,29,30,29,54,54,28,28,56,55,66,78,79,43,10,31,27,54,32,51,56,78,82,37,10,27,25,51,25,49,56,178,182,137,110,27,125,51,25,149
820,699,3254,75,75,39,43,42,47,3,3,19,21,80,79,67,69,34,36,88,87,78,78,74,54,60,3,26,77,72,49,86,76,80,51,60,2,22,87,71,35,90,85,180,151,160,102,122,87,71,135,90,185
821,660,3210,73,77,24,20,37,45,85,75,90,88,82,83,8,7,67,75,28,34,88,87,81,18,52,79,87,85,7,77,43,87,78,18,45,82,99,98,5,87,34,97,78,18,145,182,99,98,105,87,34,97
822,803,3352,19,19,21,23,29,31,85,88,65,72,30,35,49,51,10,9,90,89,52,52,19,26,36,95,77,42,54,5,87,53,17,23,38,95,79,32,49,4,94,46,17,123,38,195,179,132,49,104,94,146
823,336,3324,56,59,47,49,19,19,62,60,35,36,77,77,47,47,82,78,85,85,64,66,63,52,18,59,38,79,51,72,87,71,68,54,18,57,32,82,47,70,97,73,168,54,18,157,32,82,47,170,97,173
824,312,3105,81,81,44,44,85,82,74,72,59,78,41,48,30,30,33,31,42,43,50,60,81,47,77,67,81,51,27,28,43,64,78,45,79,64,91,47,25,26,37,58,78,45,179,64,91,147,125,26,137,58
825,717,3473,63,63,15,17,45,44,48,50,67,70,58,60,18,15,66,64,42,37,22,24,65,19,44,53,73,63,14,60,35,27,65,17,39,48,83,55,13,60,35,21,165,17,39,148,183,55,113,60,35,121
826,515,3119,65,65,60,68,16,16,15,15,74,74,80,80,30,30,82,84,45,38,42,45,64,71,17,14,73,79,27,85,34,48,59,69,15,12,77,84,25,98,30,40,159,169,15,112,77,184,125,98,130,140
827,397,3073,19,21,20,19,73,74,16,14,57,57,72,75,35,35,71,71,67,65,43,49,25,17,76,12,59,79,36,72,61,51,18,15,79,11,54,82,38,72,57,47,118,15,79,111,154,82,38,172,57,147
828,393,3172,50,50,35,35,70,70,55,55,50,50,55,55,65,65,45,45,70,70,65,65,44,22,65,51,44,36,72,34,73,60,39,20,67,47,39,38,74,28,73,60,139,20,67,147,39,38,174,28,73,160
829,633,3201,72,72,33,33,65,64,17,18,1,2,85,83,53,52,34,33,96,87,79,77,65,31,57,19,2,81,51,32,79,74,66,29,53,17,1,91,49,31,82,70,166,29,53,17,101,191,149,31,182,70
830,756,3456,28,30,31,34,12,10,72,72,64,64,32,26,31,31,7,8,24,24,68,58,33,35,10,73,63,22,31,8,25,54,27,35,9,73,68,20,27,6,23,52,127,35,109,73,168,120,27,6,23,52
831,552,3259,55,60,32,32,50,55,20,20,45,55,60,70,65,65,35,35,5,5,50,50,74,34,60,21,65,77,68,32,5,51,81,29,60,19,65,87,62,26,4,46,81,129,60,19,165,87,162,126,4,46
832,634,3458,42,48,62,68,85,85,50,55,90,90,25,25,55,55,77,78,8,8,12,12,51,68,86,63,88,26,55,79,9,12,49,61,90,68,98,22,53,83,7,12,149,161,190,168,198,122,153,83,107,12
833,428,3022,75,71,64,62,13,12,80,72,73,68,86,79,51,55,65,66,24,24,4,4,77,62,12,74,67,79,64,71,28,5,66,61,13,77,64,82,58,69,26,4,66,61,13,177,64,182,58,169,26,4
834,970,3220,75,85,47,47,78,75,88,77,60,68,74,75,20,16,45,45,10,11,68,60,88,48,72,78,67,77,14,48,12,59,100,38,74,88,65,87,13,40,12,57,100,138,174,188,65,87,113,140,12,157
835,551,3068,67,68,79,83,82,83,27,24,77,81,33,32,65,64,19,17,29,31,31,26,71,95,82,21,79,35,64,14,34,16,73,95,99,15,82,35,59,13,28,24,173,195,199,115,182,35,59,113,28,124
836,488,3127,29,28,50,48,39,42,40,37,28,29,73,76,84,85,49,50,79,83,52,53,26,43,44,37,33,81,86,50,88,51,22,37,41,33,27,92,88,42,100,49,122,37,41,33,127,92,88,142,100,149
837,669,3138,65,72,28,33,54,56,24,26,31,33,69,71,41,41,16,16,28,28,43,43,79,44,61,34,43,87,54,18,32,60,81,39,57,29,37,96,51,18,31,60,181,139,57,129,137,196,151,18,31,160
838,633,3305,45,43,42,56,67,70,49,50,30,40,70,72,62,67,75,80,23,18,80,75,44,55,72,51,43,73,69,87,14,73,39,53,72,48,36,71,67,95,12,75,39,153,172,48,136,171,167,95,112,75
839,679,3289,48,50,76,78,83,80,54,58,73,73,57,60,26,24,33,37,18,17,57,54,51,79,77,69,73,65,22,43,17,51,46,84,85,63,71,65,21,34,15,47,46,184,85,63,171,165,21,34,15,47
840,339,3324,57,61,55,53,25,18,65,60,41,41,72,75,47,47,69,69,88,88,75,71,63,52,18,59,38,79,51,72,87,71,68,54,18,57,32,82,47,70,97,73,168,54,18,157,32,82,47,170,97,173
841,338,3417,82,82,38,35,42,50,6,5,16,17,80,85,85,87,89,88,88,87,40,45,80,34,54,4,19,87,88,87,86,50,87,30,51,3,17,96,100,94,88,42,187,130,51,103,17,96,100,194,88,142
842,306,3390,29,28,82,81,54,53,90,89,27,28,56,56,62,64,12,12,36,40,88,83,27,76,52,87,30,53,66,13,49,76,25,80,54,96,24,48,56,11,35,85,125,80,54,96,24,148,56,11,135,185
843,327,3003,75,75,73,73,48,49,66,72,70,71,3,3,66,66,5,5,22,22,72,71,77,79,54,87,81,3,72,5,27,64,79,82,51,96,92,2,70,4,21,58,179,182,51,196,92,2,170,4,121,158
844,399,3369,25,18,68,71,28,33,55,57,51,51,42,47,75,75,45,50,91,89,4,4,13,81,43,59,53,50,72,63,87,3,11,91,34,54,48,42,70,68,94,3,11,91,134,154,148,142,170,168,94,3
845,994,3310,70,76,71,76,64,62,36,47,32,34,61,59,63,66,67,70,48,56,9,8,79,76,61,50,34,59,68,73,59,8,82,80,57,41,28,54,62,83,55,6,82,80,57,141,28,154,162,183,155,6
846,457,3421,10,10,64,64,72,72,66,66,58,58,62,62,32,32,35,35,14,14,72,72,13,68,76,73,79,51,44,34,22,62,11,61,79,73,82,49,41,29,20,56,11,161,79,73,82,149,41,129,20,156
847,729,3160,74,73,81,84,66,66,54,53,47,45,69,71,7,6,45,51,8,8,80,79,73,84,74,53,43,73,5,51,9,79,77,93,70,48,37,76,4,47,6,84,77,193,70,148,37,76,4,47,106,184
848,679,3098,7,7,88,88,55,55,62,66,1,1,80,80,40,38,70,79,74,74,90,90,9,87,55,73,1,80,34,81,74,87,7,94,53,76,1,87,31,91,77,99,107,194,153,76,1,187,131,91,177,99
849,413,3406,45,45,18,17,85,90,22,25,11,11,26,23,38,40,90,88,91,80,82,83,44,12,95,27,10,19,43,87,77,86,40,12,95,25,10,17,36,97,85,90,40,12,195,125,10,17,136,97,85,190
850,639,3081,82,85,2,1,75,76,5,7,90,88,68,70,95,90,22,26,16,16,52,54,88,1,77,8,87,73,87,28,17,56,100,1,86,6,97,71,94,26,15,62,100,1,86,6,97,171,194,26,15,62
851,820,3475,25,32,68,70,55,54,58,60,28,28,76,75,41,38,7,9,60,59,49,50,42,72,54,61,28,73,34,10,56,51,32,70,49,64,26,75,28,9,62,48,132,170,49,164,26,75,28,9,62,48
852,407,3361,55,56,83,83,89,88,26,16,53,55,37,37,31,29,74,74,68,57,19,19,56,79,87,15,64,36,16,74,54,19,62,84,97,14,58,38,24,80,51,17,62,184,97,114,58,38,124,180,151,17
853,376,3365,42,42,71,71,26,26,79,79,9,7,80,83,65,65,80,80,23,20,57,59,34,72,26,72,7,86,81,81,19,67,31,70,22,74,5,88,91,91,17,65,131,170,122,174,105,88,91,191,117,65
854,658,3057,47,48,57,69,62,64,42,38,68,70,46,49,11,8,16,16,38,29,52,49,50,71,66,34,72,51,5,16,22,47,41,69,72,28,71,48,4,16,21,45,141,169,72,128,71,48,104,16,21,45
855,595,3423,50,52,70,75,83,80,75,75,72,70,80,80,77,78,28,27,70,75,59,59,54,81,77,73,69,75,80,25,77,59,50,91,85,71,67,76,86,19,87,55,150,91,85,171,167,176,186,119,87,155
856,1266,3433,45,49,42,45,26,30,30,31,65,78,53,57,35,35,11,12,22,26,70,75,50,47,28,30,77,59,31,10,25,77,42,45,26,24,86,55,27,10,18,66,142,45,26,24,86,155,27,110,118,66
857,462,3288,19,23,69,68,77,77,46,49,62,66,50,57,9,9,83,85,77,75,80,80,25,67,76,52,68,60,10,87,73,79,18,64,79,54,61,60,10,93,77,82,118,64,79,54,161,160,10,93,77,182
858,381,3034,75,72,62,61,47,49,38,45,73,73,83,84,51,51,47,48,33,33,67,67,71,59,51,49,73,86,52,54,34,67,69,55,49,43,77,88,45,51,28,63,169,155,149,143,77,88,145,51,28,163
859,352,3141,67,67,72,68,44,36,43,48,74,78,24,24,18,17,68,60,70,72,80,85,68,68,35,53,78,22,15,51,74,86,62,61,35,46,88,20,14,49,77,88,162,161,35,146,188,120,114,149,177,88
860,501,3340,70,70,32,25,80,80,23,20,3,3,33,30,50,60,75,75,35,30,82,85,75,27,81,19,3,32,63,76,31,87,76,21,91,17,2,26,55,80,29,97,176,121,191,17,102,126,55,80,29,197
861,666,3315,24,25,35,34,62,68,78,78,12,11,45,47,38,34,62,62,84,84,31,32,27,34,67,80,10,54,32,81,77,44,25,29,65,86,9,51,26,91,84,39,125,129,65,186,109,51,126,91,84,139
862,458,3478,42,43,16,17,47,40,62,57,70,72,81,83,38,40,42,48,49,50,87,87,44,14,36,55,77,87,43,50,51,87,39,14,38,53,66,96,37,42,48,93,139,14,38,153,66,96,137,42,48,93
863,600,3383,88,86,40,42,6,7,79,79,24,25,47,46,28,27,78,76,77,79,35,33,82,44,7,79,26,45,26,75,81,32,99,39,5,84,22,43,23,76,91,31,199,139,5,184,122,43,123,176,191,31
864,434,3298,13,13,5,5,64,70,60,62,77,75,54,57,3,3,45,45,48,43,75,75,14,5,77,62,74,57,3,45,43,79,12,4,66,56,81,53,2,44,37,82,112,104,66,156,81,53,2,44,37,182
865,486,3336,6,7,25,35,66,64,75,69,70,73,78,75,76,73,64,63,66,67,36,33,8,43,68,73,79,81,79,59,73,34,6,34,62,75,82,92,81,54,71,28,6,134,162,75,182,92,181,154,171,28
866,411,3245,8,8,83,83,70,70,14,14,72,72,19,19,40,44,85,85,65,65,35,40,10,79,53,16,71,25,48,76,54,44,10,82,48,16,68,23,38,85,52,41,10,82,148,16,68,23,138,185,52,41
867,602,3270,67,59,11,10,72,70,11,13,62,65,77,75,48,48,11,11,31,32,40,41,54,9,66,14,65,71,54,13,34,44,52,6,56,14,67,73,51,11,29,39,52,106,56,14,67,173,51,11,129,139
868,664,3085,75,74,81,85,26,40,53,51,5,6,24,17,43,38,44,37,38,35,44,44,73,87,43,50,7,15,36,34,34,44,71,97,34,44,5,14,38,31,28,40,171,97,134,144,105,114,38,131,128,40
869,537,3411,58,56,27,18,10,7,85,80,48,49,85,85,33,36,53,53,62,62,80,79,55,16,5,77,52,79,41,54,61,72,53,16,4,85,54,84,36,51,57,72,153,116,4,85,54,184,36,51,57,172
870,424,3032,52,57,11,10,78,79,30,29,89,88,52,52,23,24,39,42,12,12,82,80,60,9,81,28,87,51,25,49,11,77,60,6,91,26,95,48,23,43,8,79,160,106,191,26,95,48,23,143,108,179
871,307,3494,60,62,40,25,14,13,25,25,90,88,52,52,85,75,60,60,75,75,50,51,63,16,12,25,86,53,61,60,74,52,55,24,11,23,89,48,57,60,70,54,55,124,111,23,189,148,57,60,70,54
872,518,3339,68,63,29,31,75,78,30,22,67,65,40,38,68,73,85,90,30,24,45,53,59,32,76,19,64,35,74,95,22,55,54,25,80,22,59,35,70,95,21,53,154,25,80,22,159,35,70,195,21,153
873,852,3155,28,28,24,25,38,40,18,18,50,50,38,39,3,5,13,12,32,35,72,70,36,32,51,19,34,43,7,11,43,60,38,26,48,17,30,36,5,8,34,60,38,126,48,117,130,136,5,108,134,60
874,386,3420,62,62,85,84,36,38,89,88,30,30,32,32,36,36,33,30,70,70,34,34,64,81,49,86,32,31,44,16,71,32,58,78,43,89,30,29,39,24,74,31,58,78,143,189,30,29,139,124,74,31
875,433,3365,32,32,68,68,26,26,72,72,4,5,79,82,66,72,82,82,17,17,65,65,34,72,26,72,7,86,81,81,19,67,31,70,22,74,5,88,91,91,17,65,131,170,122,174,105,88,91,191,117,65
876,501,3285,52,52,13,13,47,47,82,82,71,72,79,75,7,7,78,78,73,70,82,83,43,11,45,88,50,73,8,72,65,86,37,8,43,98,44,73,6,74,66,90,37,108,43,198,144,73,6,174,166,90
877,1248,3491,20,23,5,6,25,20,63,60,16,17,53,45,63,55,34,34,82,80,44,44,26,7,16,57,17,43,51,34,79,44,22,5,16,53,15,37,49,28,84,41,122,105,116,53,15,137,149,28,184,41
878,601,3397,20,17,72,75,68,68,50,50,22,25,64,64,68,68,58,58,76,76,70,70,14,84,67,52,26,66,64,54,76,71,13,93,64,45,23,56,59,51,80,68,113,193,64,145,123,56,159,151,80,68
879,901,3165,72,74,7,9,37,33,55,56,81,80,84,85,93,94,77,75,11,11,88,88,77,10,27,61,77,87,95,67,11,87,86,10,21,64,85,96,95,64,8,97,86,10,121,164,85,196,195,64,108,197
880,659,3431,19,19,40,38,48,48,45,46,3,3,95,92,28,29,12,12,4,4,98,98,17,34,50,48,5,86,32,12,5,86,15,30,44,38,4,88,25,12,4,90,15,130,144,138,4,88,25,12,104,90
881,286,3283,22,19,32,34,86,80,65,71,55,54,70,74,87,87,49,52,48,52,55,57,15,34,76,81,50,81,87,63,62,66,14,28,79,91,42,91,99,55,56,72,114,128,79,91,142,191,99,55,156,72
882,568,3388,35,35,58,62,46,45,75,78,83,84,65,70,7,8,38,36,67,70,70,72,36,63,45,79,85,73,10,35,71,72,38,55,43,84,98,75,8,35,68,74,38,55,43,184,98,175,8,35,68,174
883,284,3009,88,81,35,30,77,77,76,75,86,82,20,19,69,70,44,44,78,86,88,88,81,26,79,73,79,19,73,44,87,88,91,23,82,71,84,17,83,39,95,100,191,123,82,171,184,117,183,39,95,100
884,1024,3228,87,89,74,75,63,58,55,41,29,25,92,93,74,76,36,36,45,54,54,48,87,72,54,36,16,87,73,34,52,44,97,71,52,38,16,99,71,30,54,39,97,71,52,38,116,99,171,130,54,139
885,872,3086,9,9,76,75,44,50,60,55,35,24,79,79,78,80,71,77,8,12,59,59,10,73,50,51,22,77,86,81,12,57,9,77,42,46,20,66,100,92,13,53,109,77,42,46,120,66,200,92,13,53
886,417,3412,33,32,52,57,53,60,55,60,89,89,19,19,40,42,90,89,14,12,48,48,30,68,64,64,88,22,49,86,10,52,24,69,59,59,98,20,35,100,10,45,24,69,159,59,198,20,135,200,110,145
887,803,3459,63,68,78,78,83,85,29,30,34,40,37,35,14,15,44,38,62,70,58,60,73,78,88,32,43,36,16,35,74,64,71,89,98,25,37,38,16,35,70,59,171,89,198,25,137,38,16,35,70,59
